file,license,license_url,author,credit,date,commons_page,original_url,orig_w,orig_h,harvest_query,title
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_26,2013-09-28 10:34,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_26_(10016983905).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/KOCIS_Korea_Oedo_Botania_26_%2810016983905%29.jpg,5316,3132,search:야외음악당,File:KOCIS Korea Oedo Botania 26 (10016983905).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_28,2013-09-28 10:50,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_28_(10016932444).jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/KOCIS_Korea_Oedo_Botania_28_%2810016932444%29.jpg,5597,3731,search:야외음악당,File:KOCIS Korea Oedo Botania 28 (10016932444).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_06,2013-09-28 10:19,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_06_(10016990006).jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/KOCIS_Korea_Oedo_Botania_06_%2810016990006%29.jpg,2928,4788,search:야외음악당,File:KOCIS Korea Oedo Botania 06 (10016990006).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_04,2013-09-28 10:16,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_04_(10016988846).jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/KOCIS_Korea_Oedo_Botania_04_%2810016988846%29.jpg,3132,4536,search:야외음악당,File:KOCIS Korea Oedo Botania 04 (10016988846).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_19,2013-09-28 11:20,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_19_(10017000126).jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/KOCIS_Korea_Oedo_Botania_19_%2810017000126%29.jpg,3162,4791,search:야외음악당,File:KOCIS Korea Oedo Botania 19 (10017000126).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_31,2013-09-28 11:20,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_31_(10016920184).jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/KOCIS_Korea_Oedo_Botania_31_%2810016920184%29.jpg,5628,3552,search:야외음악당,File:KOCIS Korea Oedo Botania 31 (10016920184).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_15,2013-09-28 10:48,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_15_(10017003506).jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/KOCIS_Korea_Oedo_Botania_15_%2810017003506%29.jpg,5056,2760,search:야외음악당,File:KOCIS Korea Oedo Botania 15 (10017003506).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_22,2013-09-28 11:26,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_22_(10016971615).jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/KOCIS_Korea_Oedo_Botania_22_%2810016971615%29.jpg,4880,2472,search:야외음악당,File:KOCIS Korea Oedo Botania 22 (10016971615).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_20,2013-09-28 11:23,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_20_(10016936234).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/KOCIS_Korea_Oedo_Botania_20_%2810016936234%29.jpg,3456,4980,search:야외음악당,File:KOCIS Korea Oedo Botania 20 (10016936234).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_21,2013-09-28 11:25,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_21_(10016997946).jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/KOCIS_Korea_Oedo_Botania_21_%2810016997946%29.jpg,4592,3080,search:야외음악당,File:KOCIS Korea Oedo Botania 21 (10016997946).jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),Korea_Oedo_Botania_14,2013-09-28 10:46,https://commons.wikimedia.org/wiki/File:KOCIS_Korea_Oedo_Botania_14_(10016942384).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/KOCIS_Korea_Oedo_Botania_14_%2810016942384%29.jpg,3456,5184,search:야외음악당,File:KOCIS Korea Oedo Botania 14 (10016942384).jpg
w3023_cc0_27f0e0_20250513_서울숲_산책로_1.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Striker9498,Own work,2025-05-13 15:32:04,https://commons.wikimedia.org/wiki/File:20250513_%EC%84%9C%EC%9A%B8%EC%88%B2_%EC%82%B0%EC%B1%85%EB%A1%9C_1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/20250513_%EC%84%9C%EC%9A%B8%EC%88%B2_%EC%82%B0%EC%B1%85%EB%A1%9C_1.jpg,2250,4000,cat:Seoul Forest,File:20250513 서울숲 산책로 1.jpg
w3024_cc0_eeaec9_20250513_서울숲_산책로_2.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Striker9498,Own work,2025-05-13 15:23:01,https://commons.wikimedia.org/wiki/File:20250513_%EC%84%9C%EC%9A%B8%EC%88%B2_%EC%82%B0%EC%B1%85%EB%A1%9C_2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/20250513_%EC%84%9C%EC%9A%B8%EC%88%B2_%EC%82%B0%EC%B1%85%EB%A1%9C_2.jpg,2250,4000,cat:Seoul Forest,File:20250513 서울숲 산책로 2.jpg
w3025_publicdomain_cbf1c4_DV239_Royal_Park_Seoul_Korea.jpg,Public domain,,J. R. Harding,This image is available from the National Library of Wales You can view this image in its original context on the NLW Catalogue,"between 1899 and 1900 date QS:P,+1500-00-00T00:00:00Z/6,P1319,+1899-00-00T00:00:00Z/9,P1326,+1900-00-00T00:00:00Z/9","https://commons.wikimedia.org/wiki/File:DV239_Royal_Park,_Seoul,_Korea.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1b/DV239_Royal_Park%2C_Seoul%2C_Korea.jpg,2500,1629,cat:Seoul Forest,"File:DV239 Royal Park, Seoul, Korea.jpg"
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Youkseo,Own work,2014-09-10 16:12:06,https://commons.wikimedia.org/wiki/File:Flowers_and_butterfly_in_seoul_forest_park.JPG,https://upload.wikimedia.org/wikipedia/commons/5/52/Flowers_and_butterfly_in_seoul_forest_park.JPG,2592,1728,cat:Seoul Forest,File:Flowers and butterfly in seoul forest park.JPG
w3027_cc0_b7ca69_Flowers_in_Seoul_Forest_Park.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Rachel.zrq,Own work,2024-04-19,https://commons.wikimedia.org/wiki/File:Flowers_in_Seoul_Forest_Park.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flowers_in_Seoul_Forest_Park.jpg,1280,1706,cat:Seoul Forest,File:Flowers in Seoul Forest Park.jpg
w3028_cc0_0fceca_Pigeon_in_fence_of_deers.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Drcbrothephotographer,Own work,2026-06-06 14:52:35,https://commons.wikimedia.org/wiki/File:Pigeon_in_fence_of_deers.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Pigeon_in_fence_of_deers.jpg,4080,3060,cat:Seoul Forest,File:Pigeon in fence of deers.jpg
