seed,world,view,idx,hazard,fam,n_floor,n_tau,max_conf,any_box,hit_wedge,center_wedge,hit_full,cell_hit,n_claimed,n_gt_cells
42,gz_drop1_ctrl,preset_h0.3_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,preset_h0.9_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop1_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2,extra_h0.3_d1.2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,20
42,gz_drop2,extra_h0.3_d1.2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,20
42,gz_drop2,extra_h0.3_d1.2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,20
42,gz_drop2,preset_h0.3_d10,000,1,negobs,1,0,0.06422,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.3_d10,001,1,negobs,1,0,0.06422,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.3_d10,002,1,negobs,1,0,0.06422,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.3_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,preset_h0.3_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,preset_h0.3_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,preset_h0.3_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2,preset_h0.3_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2,preset_h0.3_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2,preset_h0.9_d10,000,1,negobs,1,0,0.07648,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.9_d10,001,1,negobs,1,0,0.07648,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.9_d10,002,1,negobs,1,0,0.07648,0,0,0,0,0,0,5
42,gz_drop2,preset_h0.9_d2,000,1,negobs,1,1,0.29333,1,1,1,1,1,1,15
42,gz_drop2,preset_h0.9_d2,001,1,negobs,1,1,0.29333,1,1,1,1,1,1,15
42,gz_drop2,preset_h0.9_d2,002,1,negobs,1,1,0.29333,1,1,1,1,1,1,15
42,gz_drop2,preset_h0.9_d5,000,1,negobs,1,0,0.21733,0,0,0,0,0,0,10
42,gz_drop2,preset_h0.9_d5,001,1,negobs,1,0,0.21733,0,0,0,0,0,0,10
42,gz_drop2,preset_h0.9_d5,002,1,negobs,1,0,0.21733,0,0,0,0,0,0,10
42,gz_drop2,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,15
42,gz_drop2,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop2_ctrl,extra_h0.3_d1.2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,extra_h0.3_d1.2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,extra_h0.3_d1.2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d10,000,0,negobs,2,0,0.07146,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d10,001,0,negobs,2,0,0.07146,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d10,002,0,negobs,2,0,0.07146,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.3_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d5,000,0,negobs,1,0,0.10015,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d5,001,0,negobs,1,0,0.10015,0,0,0,0,0,0,0
42,gz_drop2_ctrl,preset_h0.9_d5,002,0,negobs,1,0,0.10015,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop2_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3,extra_h0.3_d1.2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop3,extra_h0.3_d1.2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop3,extra_h0.3_d1.2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,10
42,gz_drop3,preset_h0.3_d10,000,1,negobs,2,0,0.22227,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.3_d10,001,1,negobs,2,0,0.22227,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.3_d10,002,1,negobs,2,0,0.22227,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.3_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.3_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.3_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.3_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,preset_h0.3_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,preset_h0.3_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,preset_h0.9_d10,000,1,negobs,1,0,0.14049,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.9_d10,001,1,negobs,1,0,0.14049,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.9_d10,002,1,negobs,1,0,0.14049,0,0,0,0,0,0,1
42,gz_drop3,preset_h0.9_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.9_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.9_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,preset_h0.9_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,preset_h0.9_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,preset_h0.9_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,8
42,gz_drop3,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,6
42,gz_drop3_ctrl,extra_h0.3_d1.2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,extra_h0.3_d1.2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,extra_h0.3_d1.2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d10,000,0,negobs,2,0,0.24711,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d10,001,0,negobs,2,0,0.24711,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d10,002,0,negobs,2,0,0.24711,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.3_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d10,000,0,negobs,1,0,0.11522,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d10,001,0,negobs,1,0,0.11522,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d10,002,0,negobs,1,0,0.11522,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,preset_h0.9_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop3_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4,extra_h0.3_d1.2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,5
42,gz_drop4,extra_h0.3_d1.2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,5
42,gz_drop4,extra_h0.3_d1.2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,5
42,gz_drop4,preset_h0.3_d10,000,1,negobs,1,0,0.16648,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.3_d10,001,1,negobs,1,0,0.16648,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.3_d10,002,1,negobs,1,0,0.16648,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.3_d2,000,1,negobs,1,0,0.13309,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.3_d2,001,1,negobs,1,0,0.13309,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.3_d2,002,1,negobs,1,0,0.13309,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.3_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.3_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.3_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d10,000,1,negobs,1,0,0.06015,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d10,001,1,negobs,1,0,0.06015,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d10,002,1,negobs,1,0,0.06015,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.9_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.9_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,preset_h0.9_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,preset_h0.9_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,3
42,gz_drop4,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,1
42,gz_drop4_ctrl,extra_h0.3_d1.2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,extra_h0.3_d1.2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,extra_h0.3_d1.2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d10,000,0,negobs,1,0,0.20148,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d10,001,0,negobs,1,0,0.20148,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d10,002,0,negobs,1,0,0.20148,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.3_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,preset_h0.9_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
42,gz_drop4_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1,extra_h0.3_d1.2,000,1,negobs,5,0,0.10119,0,0,0,0,0,0,16
43,gz_drop1,extra_h0.3_d1.2,001,1,negobs,5,0,0.10119,0,0,0,0,0,0,16
43,gz_drop1,extra_h0.3_d1.2,002,1,negobs,5,0,0.10119,0,0,0,0,0,0,16
43,gz_drop1,preset_h0.3_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.3_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.3_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.3_d2,000,1,negobs,5,0,0.10979,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.3_d2,001,1,negobs,5,0,0.10979,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.3_d2,002,1,negobs,5,0,0.10979,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.3_d5,000,1,negobs,1,0,0.0604,0,0,0,0,0,0,6
43,gz_drop1,preset_h0.3_d5,001,1,negobs,1,0,0.0604,0,0,0,0,0,0,6
43,gz_drop1,preset_h0.3_d5,002,1,negobs,1,0,0.0604,0,0,0,0,0,0,6
43,gz_drop1,preset_h0.9_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.9_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.9_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop1,preset_h0.9_d2,000,1,negobs,1,0,0.16969,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.9_d2,001,1,negobs,1,0,0.16969,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.9_d2,002,1,negobs,1,0,0.16969,0,0,0,0,0,0,11
43,gz_drop1,preset_h0.9_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1,preset_h0.9_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1,preset_h0.9_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,11
43,gz_drop1,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,11
43,gz_drop1,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,11
43,gz_drop1,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop1_ctrl,extra_h0.3_d1.2,000,0,negobs,4,0,0.08146,0,0,0,0,0,0,0
43,gz_drop1_ctrl,extra_h0.3_d1.2,001,0,negobs,4,0,0.08146,0,0,0,0,0,0,0
43,gz_drop1_ctrl,extra_h0.3_d1.2,002,0,negobs,4,0,0.08146,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d2,000,0,negobs,6,0,0.09694,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d2,001,0,negobs,6,0,0.09694,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d2,002,0,negobs,6,0,0.09694,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d5,000,0,negobs,1,0,0.05268,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d5,001,0,negobs,1,0,0.05268,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.3_d5,002,0,negobs,1,0,0.05268,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d2,000,0,negobs,1,0,0.09413,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d2,001,0,negobs,1,0,0.09413,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d2,002,0,negobs,1,0,0.09413,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,preset_h0.9_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop1_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2,extra_h0.3_d1.2,000,1,negobs,2,0,0.06124,0,0,0,0,0,0,20
43,gz_drop2,extra_h0.3_d1.2,001,1,negobs,2,0,0.06124,0,0,0,0,0,0,20
43,gz_drop2,extra_h0.3_d1.2,002,1,negobs,2,0,0.06124,0,0,0,0,0,0,20
43,gz_drop2,preset_h0.3_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.3_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.3_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.3_d2,000,1,negobs,3,0,0.07802,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.3_d2,001,1,negobs,3,0,0.07802,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.3_d2,002,1,negobs,3,0,0.07802,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.3_d5,000,1,negobs,2,0,0.07128,0,0,0,0,0,0,10
43,gz_drop2,preset_h0.3_d5,001,1,negobs,2,0,0.07128,0,0,0,0,0,0,10
43,gz_drop2,preset_h0.3_d5,002,1,negobs,2,0,0.07128,0,0,0,0,0,0,10
43,gz_drop2,preset_h0.9_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.9_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.9_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,5
43,gz_drop2,preset_h0.9_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.9_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.9_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,preset_h0.9_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2,preset_h0.9_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2,preset_h0.9_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,15
43,gz_drop2,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop2_ctrl,extra_h0.3_d1.2,000,0,negobs,3,0,0.0832,0,0,0,0,0,0,0
43,gz_drop2_ctrl,extra_h0.3_d1.2,001,0,negobs,3,0,0.0832,0,0,0,0,0,0,0
43,gz_drop2_ctrl,extra_h0.3_d1.2,002,0,negobs,3,0,0.0832,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
