scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L2__s20260819__0000.png,V,True,,12,0.900543,0.007665,0.892878,0.900543,0.007665,0.892878,nan,nan,nan,0.477112,0.000282,0.47683,0.807678,0.000838,0.80684,0.900543,0.007665,0.892878
sceneC2,L2__s20260819__0001.png,V,True,,6,0.846434,0.113191,0.733243,0.846434,0.113191,0.733243,nan,nan,nan,nan,nan,nan,0.006056,0.029263,-0.023207000000000002,0.846434,0.113191,0.733243
sceneC2,L2__s20260819__0002.png,V,True,,2,0.853465,0.075585,0.77788,0.953469,0.287916,0.6655530000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.853465,0.075585,0.77788
sceneC2,L2__s20260819__0003.png,V,True,,15,0.791145,0.047181,0.743964,0.791145,0.047181,0.743964,nan,nan,nan,0.777234,0.000106,0.7771279999999999,0.791145,9.1e-05,0.791054,0.600476,0.047181,0.553295
sceneC2,L2__s20260819__0004.png,V,True,,13,0.949286,0.028308,0.920978,0.949286,0.028308,0.920978,nan,nan,nan,0.040735,0.000251,0.040484,0.145763,0.000704,0.145059,0.949286,0.028308,0.920978
sceneC2,L2__s20260819__0005.png,V,True,,8,0.404829,0.38536,0.019469000000000014,0.404829,0.38536,0.019469000000000014,nan,nan,nan,nan,nan,nan,0.10705,0.030363,0.076687,0.404829,0.38536,0.019469000000000014
sceneC2,L2__s20260819__0006.png,V,True,,8,0.967602,0.008471,0.959131,0.967602,0.008471,0.959131,nan,nan,nan,nan,nan,nan,0.019775,0.000412,0.019363000000000002,0.967602,0.008471,0.959131
sceneC2,L2__s20260819__0007.png,V,True,,15,0.967138,0.012341,0.954797,0.967138,0.012341,0.954797,nan,nan,nan,0.333258,0.000506,0.332752,0.837364,0.00204,0.835324,0.967138,0.012341,0.954797
sceneC2,L3__s20260819__0000.png,V,True,,12,0.821167,0.004263,0.816904,0.821167,0.004263,0.816904,nan,nan,nan,0.262362,0.00024,0.26212199999999997,0.691797,0.000878,0.690919,0.821167,0.004263,0.816904
sceneC2,L3__s20260819__0001.png,V,True,,6,0.850318,0.091044,0.759274,0.850318,0.091044,0.759274,nan,nan,nan,nan,nan,nan,0.004932,0.016007,-0.011075000000000002,0.850318,0.091044,0.759274
sceneC2,L3__s20260819__0002.png,V,True,,2,0.885306,0.059058,0.8262480000000001,0.935109,0.11181,0.823299,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.885306,0.059058,0.8262480000000001
sceneC2,L3__s20260819__0003.png,V,True,,15,0.760503,0.038002,0.7225010000000001,0.760503,0.038002,0.7225010000000001,nan,nan,nan,0.741103,0.000113,0.7409899999999999,0.760503,0.00011,0.760393,0.586061,0.038002,0.5480590000000001
