scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L2__s20260819__0000.png,V,True,,12,0.900543,0.471046,0.42949699999999996,0.900543,0.471046,0.42949699999999996,nan,nan,nan,0.477112,0.008509,0.468603,0.807678,0.031903,0.775775,0.900543,0.471046,0.42949699999999996
sceneC2,L2__s20260819__0001.png,V,True,,6,0.846434,0.659954,0.18647999999999998,0.846434,0.659954,0.18647999999999998,nan,nan,nan,nan,nan,nan,0.006056,0.010704,-0.004648,0.846434,0.659954,0.18647999999999998
sceneC2,L2__s20260819__0002.png,V,True,,2,0.853465,0.069335,0.78413,0.953469,0.111771,0.8416980000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.853465,0.069335,0.78413
sceneC2,L2__s20260819__0003.png,V,True,,15,0.791145,0.46181,0.329335,0.791145,0.46181,0.329335,nan,nan,nan,0.777234,0.007005,0.7702289999999999,0.791145,0.006221,0.784924,0.600476,0.46181,0.138666
sceneC2,L2__s20260819__0004.png,V,True,,13,0.949286,0.885188,0.06409799999999999,0.949286,0.885188,0.06409799999999999,nan,nan,nan,0.040735,0.005916,0.034819,0.145763,0.016643,0.12912,0.949286,0.885188,0.06409799999999999
sceneC2,L2__s20260819__0005.png,V,True,,8,0.404829,0.965673,-0.560844,0.404829,0.965673,-0.560844,nan,nan,nan,nan,nan,nan,0.10705,0.010905,0.09614500000000001,0.404829,0.965673,-0.560844
sceneC2,L2__s20260819__0006.png,V,True,,8,0.967602,0.888759,0.078843,0.967602,0.888759,0.078843,nan,nan,nan,nan,nan,nan,0.019775,0.003155,0.016620000000000003,0.967602,0.888759,0.078843
sceneC2,L2__s20260819__0007.png,V,True,,15,0.967138,0.660018,0.30712000000000006,0.967138,0.660018,0.30712000000000006,nan,nan,nan,0.333258,0.009271,0.323987,0.837364,0.014771,0.822593,0.967138,0.660018,0.30712000000000006
sceneC2,L3__s20260819__0000.png,V,True,,12,0.821167,0.317519,0.503648,0.821167,0.317519,0.503648,nan,nan,nan,0.262362,0.002958,0.25940399999999997,0.691797,0.009157,0.68264,0.821167,0.317519,0.503648
sceneC2,L3__s20260819__0001.png,V,True,,6,0.850318,0.667789,0.18252900000000005,0.850318,0.667789,0.18252900000000005,nan,nan,nan,nan,nan,nan,0.004932,0.008457,-0.0035249999999999995,0.850318,0.667789,0.18252900000000005
sceneC2,L3__s20260819__0002.png,V,True,,2,0.885306,0.147331,0.737975,0.935109,0.195446,0.739663,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.885306,0.147331,0.737975
sceneC2,L3__s20260819__0003.png,V,True,,15,0.760503,0.458635,0.301868,0.760503,0.458635,0.301868,nan,nan,nan,0.741103,0.005508,0.735595,0.760503,0.006804,0.753699,0.586061,0.458635,0.12742600000000004
sceneC2,L3__s20260819__0004.png,V,True,,13,0.939083,0.904063,0.03502000000000005,0.939083,0.904063,0.03502000000000005,nan,nan,nan,0.04444,0.006872,0.037568000000000004,0.158933,0.019977,0.138956,0.939083,0.904063,0.03502000000000005
sceneC2,L3__s20260819__0005.png,V,True,,8,0.412389,0.96767,-0.555281,0.412389,0.96767,-0.555281,nan,nan,nan,nan,nan,nan,0.115538,0.006221,0.109317,0.412389,0.96767,-0.555281
sceneC2,L3__s20260819__0006.png,V,True,,8,0.950854,0.887738,0.06311599999999995,0.950854,0.887738,0.06311599999999995,nan,nan,nan,nan,nan,nan,0.021577,0.002693,0.018883999999999998,0.950854,0.887738,0.06311599999999995
sceneC2,L3__s20260819__0007.png,V,True,,15,0.97577,0.612688,0.363082,0.97577,0.612688,0.363082,nan,nan,nan,0.428185,0.008781,0.419404,0.899486,0.015027,0.884459,0.97577,0.612688,0.363082
sceneC2,L7__s20260819__0000.png,V,True,,12,0.797384,0.348186,0.449198,0.797384,0.348186,0.449198,nan,nan,nan,0.302984,0.003675,0.299309,0.692322,0.01409,0.678232,0.797384,0.348186,0.449198
sceneC2,L7__s20260819__0001.png,V,True,,6,0.923712,0.655741,0.26797099999999996,0.923712,0.655741,0.26797099999999996,nan,nan,nan,nan,nan,nan,0.003126,0.009989,-0.006862999999999999,0.923712,0.655741,0.26797099999999996
sceneC2,L7__s20260819__0002.png,V,True,,2,0.888778,0.279325,0.609453,0.915799,0.30376,0.612039,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.888778,0.279325,0.609453
sceneC2,L7__s20260819__0003.png,V,True,,15,0.867584,0.385566,0.482018,0.867584,0.385566,0.482018,nan,nan,nan,0.867584,0.008,0.859584,0.851622,0.010207,0.841415,0.575761,0.385566,0.19019499999999995
sceneC2,L7__s20260819__0004.png,V,True,,13,0.928549,0.889386,0.03916299999999995,0.928549,0.889386,0.03916299999999995,nan,nan,nan,0.038543,0.018601,0.019942,0.140627,0.050877,0.08975,0.928549,0.889386,0.03916299999999995
sceneC2,L7__s20260819__0005.png,V,True,,8,0.505218,0.9725,-0.4672820000000001,0.505218,0.9725,-0.4672820000000001,nan,nan,nan,nan,nan,nan,0.141187,0.014564,0.126623,0.505218,0.9725,-0.4672820000000001
sceneC2,L7__s20260819__0006.png,V,True,,8,0.956984,0.899347,0.05763699999999994,0.956984,0.899347,0.05763699999999994,nan,nan,nan,nan,nan,nan,0.02294,0.00255,0.02039,0.956984,0.899347,0.05763699999999994
sceneC2,L7__s20260819__0007.png,V,True,,15,0.972898,0.582734,0.39016400000000007,0.972898,0.582734,0.39016400000000007,nan,nan,nan,0.48081,0.010045,0.470765,0.904596,0.018703,0.8858929999999999,0.972898,0.582734,0.39016400000000007
sceneN3,L0__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.565122,0.536168,0.028954000000000035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.655286,0.647696,0.007589999999999986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.996454,0.996325,0.00012899999999993472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.795401,0.76486,0.03054100000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.538942,0.546023,-0.007081000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.990966,0.991332,-0.00036599999999997745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.854987,0.847845,0.007142000000000093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.87435,0.876049,-0.001699000000000006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.417776,0.426785,-0.009009000000000045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.496628,0.541364,-0.04473599999999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.996236,0.996858,-0.0006220000000000114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.563518,0.586055,-0.02253700000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.727301,0.727021,0.00027999999999994696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.974974,0.97321,0.0017639999999999878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.956081,0.954276,0.0018049999999999455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.883986,0.896855,-0.012868999999999908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.150673,0.149399,0.0012739999999999974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.61595,0.614901,0.0010489999999999666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.994348,0.994072,0.000276000000000054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.521359,0.51265,0.008708999999999967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.677064,0.707558,-0.03049400000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.979473,0.980604,-0.0011309999999999931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.914441,0.911614,0.002826999999999913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.745593,0.738907,0.00668599999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
