scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L2__s20260819__0000.png,V,True,,12,0.773528,0.081615,0.691913,0.773528,0.081615,0.691913,nan,nan,nan,0.389048,0.023863,0.365185,0.726491,0.025799,0.700692,0.773528,0.081615,0.691913
sceneC2,L2__s20260819__0001.png,V,True,,6,0.892248,0.926426,-0.03417799999999993,0.892248,0.926426,-0.03417799999999993,nan,nan,nan,nan,nan,nan,0.053815,0.926426,-0.872611,0.892248,0.765366,0.12688200000000005
sceneC2,L2__s20260819__0002.png,V,True,,2,0.85135,0.664863,0.18648700000000007,0.85135,0.664863,0.18648700000000007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.85135,0.664863,0.18648700000000007
sceneC2,L2__s20260819__0003.png,V,True,,15,0.791244,0.317262,0.47398199999999996,0.791244,0.317262,0.47398199999999996,nan,nan,nan,0.579543,0.016675,0.562868,0.629112,0.014198,0.614914,0.791244,0.317262,0.47398199999999996
sceneC2,L2__s20260819__0004.png,V,True,,13,0.830441,0.398247,0.43219399999999997,0.830441,0.398247,0.43219399999999997,nan,nan,nan,0.474745,0.228355,0.24638999999999997,0.830441,0.301564,0.528877,0.784319,0.398247,0.38607199999999997
sceneC2,L2__s20260819__0005.png,V,True,,8,0.849829,0.979459,-0.12963000000000002,0.849829,0.987684,-0.13785500000000006,nan,nan,nan,nan,nan,nan,0.849829,0.979459,-0.12963000000000002,0.835678,0.939836,-0.10415799999999997
sceneC2,L2__s20260819__0006.png,V,True,,8,0.740576,0.134467,0.606109,0.740576,0.134467,0.606109,nan,nan,nan,nan,nan,nan,0.660118,0.134467,0.525651,0.740576,0.099745,0.640831
sceneC2,L2__s20260819__0007.png,V,True,,15,0.564959,0.422243,0.142716,0.564959,0.422243,0.142716,nan,nan,nan,0.274521,0.034063,0.240458,0.384959,0.039408,0.345551,0.564959,0.422243,0.142716
sceneC2,L3__s20260819__0000.png,V,True,,12,0.773528,0.081615,0.691913,0.773528,0.081615,0.691913,nan,nan,nan,0.389048,0.023863,0.365185,0.726491,0.025799,0.700692,0.773528,0.081615,0.691913
sceneC2,L3__s20260819__0001.png,V,True,,6,0.892248,0.926426,-0.03417799999999993,0.892248,0.926426,-0.03417799999999993,nan,nan,nan,nan,nan,nan,0.053815,0.926426,-0.872611,0.892248,0.765366,0.12688200000000005
sceneC2,L3__s20260819__0002.png,V,True,,2,0.85135,0.664863,0.18648700000000007,0.85135,0.664863,0.18648700000000007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.85135,0.664863,0.18648700000000007
sceneC2,L3__s20260819__0003.png,V,True,,15,0.791244,0.317262,0.47398199999999996,0.791244,0.317262,0.47398199999999996,nan,nan,nan,0.579543,0.016675,0.562868,0.629112,0.014198,0.614914,0.791244,0.317262,0.47398199999999996
