file,license,license_url,author,credit,date,commons_page,original_url,orig_w,orig_h,harvest_query,title
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 14 September 2018, 17:31:34 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Seoul-metro-510-Banghwa-station-entrance-2-20180914-173134.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Seoul-metro-510-Banghwa-station-entrance-2-20180914-173134.jpg,2250,4000,search:서울 지하철 출입구,File:Seoul-metro-510-Banghwa-station-entrance-2-20180914-173134.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 21 November 2018, 13:40:16 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Seoul-metro-434-Namtaeryeong-station-entrance-4-20181121-134016.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Seoul-metro-434-Namtaeryeong-station-entrance-4-20181121-134016.jpg,2250,4000,search:서울 지하철 출입구,File:Seoul-metro-434-Namtaeryeong-station-entrance-4-20181121-134016.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 24 November 2018, 10:47:44 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Seoul-metro-line-9-927-Seonjeongneung-station-entrance-2-20181124-104744.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Seoul-metro-line-9-927-Seonjeongneung-station-entrance-2-20181124-104744.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-line-9-927-Seonjeongneung-station-entrance-2-20181124-104744.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 14 September 2018, 09:40:30 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Korail-121-Sinimun-station-entrance-4-20180914-094030.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Korail-121-Sinimun-station-entrance-4-20180914-094030.jpg,4000,2250,search:서울 지하철 출입구,File:Korail-121-Sinimun-station-entrance-4-20180914-094030.jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,myself ( User:Piotrus ),Self-photographed,Taken on 9 March 2013 10:17:07,https://commons.wikimedia.org/wiki/File:Gwanghwamun_station_entrance_2_20130309_101707.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Gwanghwamun_station_entrance_2_20130309_101707.jpg,3264,2448,search:서울 지하철 출입구,File:Gwanghwamun station entrance 2 20130309 101707.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 13 September 2018 17:01:02 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Gimpo-international-airport-station-entrance-3-20180913-170102.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Seoul-metro-Gimpo-international-airport-station-entrance-3-20180913-170102.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-Gimpo-international-airport-station-entrance-3-20180913-170102.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 14 September 2018 17:01:08 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Gimpo-international-airport-station-entrance-1-20180914-170108.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Seoul-metro-Gimpo-international-airport-station-entrance-1-20180914-170108.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-Gimpo-international-airport-station-entrance-1-20180914-170108.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 13 September 2018 16:58:10 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Gimpo-international-airport-station-entrance-2-20180913-165810.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Seoul-metro-Gimpo-international-airport-station-entrance-2-20180913-165810.jpg,2250,4000,search:서울 지하철 출입구,File:Seoul-metro-Gimpo-international-airport-station-entrance-2-20180913-165810.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 26 November 2018 09:56:08 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-418-Sungshin-womens-university-station-entrance-1-20181126-095608.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Seoul-metro-418-Sungshin-womens-university-station-entrance-1-20181126-095608.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-418-Sungshin-womens-university-station-entrance-1-20181126-095608.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 22 November 2018 11:21:38 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Sinseol-dong-station-entrance-10-20181122-112138.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Seoul-metro-Sinseol-dong-station-entrance-10-20181122-112138.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-Sinseol-dong-station-entrance-10-20181122-112138.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 26 November 2018 09:57:32 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-418-Sungshin-womens-university-station-entrance-2-20181126-095732.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Seoul-metro-418-Sungshin-womens-university-station-entrance-2-20181126-095732.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-418-Sungshin-womens-university-station-entrance-2-20181126-095732.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 22 November 2018 11:28:26 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Sinseol-dong-station-entrance-04-20181122-112826.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Seoul-metro-Sinseol-dong-station-entrance-04-20181122-112826.jpg,4000,2250,search:서울 지하철 출입구,File:Seoul-metro-Sinseol-dong-station-entrance-04-20181122-112826.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 25 November 2018 16:43:32 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-638-Bomun-station-entrance-4-20181125-164332.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Seoul-metro-638-Bomun-station-entrance-4-20181125-164332.jpg,2250,4000,search:서울 지하철 출입구,File:Seoul-metro-638-Bomun-station-entrance-4-20181125-164332.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Own work,Taken on 22 November 2018 11:26:34 KST (UTC+9),https://commons.wikimedia.org/wiki/File:Seoul-metro-Sinseol-dong-station-entrance-05-20181122-112634.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Seoul-metro-Sinseol-dong-station-entrance-05-20181122-112634.jpg,2250,4000,search:서울 지하철 출입구,File:Seoul-metro-Sinseol-dong-station-entrance-05-20181122-112634.jpg
