scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L5__s20260819__0003.png,V,True,,15,0.999244,0.03483,0.964414,0.999244,0.03483,0.964414,nan,nan,nan,0.868452,0.000148,0.868304,0.994795,0.001168,0.993627,0.999244,0.03483,0.964414
scene05,L5__s20260819__0004.png,V,True,,20,0.987712,0.002356,0.985356,0.987712,0.002356,0.985356,0.937393,1.2e-05,0.937381,0.683436,6e-06,0.6834300000000001,0.987712,9e-05,0.987622,0.958883,0.002356,0.956527
scene05,L5__s20260819__0005.png,V,True,,20,0.984991,0.612688,0.37230299999999994,0.984991,0.612688,0.37230299999999994,0.676587,5.8e-05,0.676529,0.976808,0.000144,0.976664,0.972151,0.000278,0.971873,0.984991,0.612688,0.37230299999999994
scene05,L5__s20260819__0006.png,V,True,,15,0.996101,0.944949,0.051151999999999975,0.996101,0.944949,0.051151999999999975,nan,nan,nan,0.937391,8.5e-05,0.937306,0.870741,0.000293,0.870448,0.996101,0.944949,0.051151999999999975
scene05,L5__s20260819__0007.png,V,True,,15,0.989561,0.366834,0.622727,0.989561,0.366834,0.622727,nan,nan,nan,0.973382,2e-06,0.97338,0.989561,6.6e-05,0.989495,0.979871,0.366834,0.613037
scene05,L5__s20260820__0000.png::boost_e,V,True,,10,0.99932,0.305281,0.694039,0.99932,0.305281,0.694039,nan,nan,nan,nan,nan,nan,0.989096,0.000648,0.988448,0.99932,0.305281,0.694039
scene05,L5__s20260820__0001.png::boost_e,V,True,,5,0.99869,0.961165,0.03752499999999992,0.99869,0.961165,0.03752499999999992,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99869,0.961165,0.03752499999999992
scene05,L5__s20260820__0002.png::boost_e,V,True,,9,0.998781,0.304175,0.6946060000000001,0.998781,0.304175,0.6946060000000001,nan,nan,nan,nan,nan,nan,0.985942,0.002262,0.98368,0.998781,0.304175,0.6946060000000001
scene05,L5__s20260820__0003.png::boost_e,V,True,,13,0.999543,0.870588,0.12895499999999993,0.999543,0.870588,0.12895499999999993,nan,nan,nan,0.858314,5e-06,0.858309,0.99786,0.000138,0.997722,0.999543,0.870588,0.12895499999999993
scene05,L5__s20260820__0004.png::boost_e,V,True,,13,0.99931,0.60168,0.39763000000000004,0.99931,0.60168,0.39763000000000004,nan,nan,nan,0.557908,0.000176,0.557732,0.986619,0.000242,0.9863770000000001,0.99931,0.60168,0.39763000000000004
scene05,L5__s20260820__0005.png::boost_e,V,True,,12,0.999323,0.587671,0.4116519999999999,0.999323,0.587671,0.4116519999999999,nan,nan,nan,0.686275,4e-06,0.686271,0.985911,0.000113,0.985798,0.999323,0.587671,0.4116519999999999
scene05,L5__s20260820__0006.png::boost_e,V,True,,5,0.993719,0.626673,0.367046,0.993719,0.626673,0.367046,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.993719,0.626673,0.367046
scene05,L5__s20260820__0007.png::boost_e,V,True,,10,0.999156,0.134067,0.865089,0.999156,0.134067,0.865089,nan,nan,nan,nan,nan,nan,0.971586,4.2e-05,0.971544,0.999156,0.134067,0.865089
scene05,L5__s20260821__0000.png::boost_e2,V,True,,9,0.992855,0.73438,0.258475,0.992855,0.73438,0.258475,nan,nan,nan,nan,nan,nan,0.985618,0.203859,0.781759,0.992855,0.73438,0.258475
scene05,L5__s20260821__0001.png::boost_e2,V,True,,9,0.478032,0.003236,0.474796,0.478032,0.003236,0.474796,nan,nan,nan,nan,nan,nan,0.067954,0.000451,0.06750300000000001,0.478032,0.003236,0.474796
scene05,L5__s20260821__0002.png::boost_e2,V,True,,13,0.967538,0.093122,0.874416,0.967538,0.093122,0.874416,nan,nan,nan,0.375163,0.027989,0.34717400000000004,0.724916,0.045794,0.679122,0.967538,0.093122,0.874416
