scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L2__s20260819__0000.png,V,True,,12,0.992729,0.0794,0.913329,0.992729,0.123107,0.869622,nan,nan,nan,0.032264,0.0794,-0.047136,0.975015,0.034885,0.9401299999999999,0.992729,0.040703,0.9520259999999999
sceneC2,L2__s20260819__0001.png,V,True,,6,0.995972,0.509272,0.4867,0.995972,0.509272,0.4867,nan,nan,nan,nan,nan,nan,0.923738,0.218676,0.705062,0.995972,0.509272,0.4867
sceneC2,L2__s20260819__0002.png,V,True,,2,0.99607,0.984648,0.011422000000000043,0.99607,0.984648,0.011422000000000043,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99607,0.984648,0.011422000000000043
sceneC2,L2__s20260819__0003.png,V,True,,15,0.954253,0.472644,0.481609,0.954253,0.472644,0.481609,nan,nan,nan,0.288414,0.000238,0.288176,0.335552,0.000122,0.33543,0.954253,0.472644,0.481609
sceneC2,L2__s20260819__0004.png,V,True,,13,0.956639,0.96866,-0.012020999999999948,0.956639,0.96866,-0.012020999999999948,nan,nan,nan,0.522825,0.96866,-0.445835,0.956639,0.935798,0.020841,0.890836,0.908137,-0.01730100000000001
sceneC2,L2__s20260819__0005.png,V,True,,8,0.968299,0.986989,-0.018689999999999984,0.968299,0.986989,-0.018689999999999984,nan,nan,nan,nan,nan,nan,0.962125,0.976311,-0.014186000000000032,0.968299,0.986989,-0.018689999999999984
sceneC2,L2__s20260819__0006.png,V,True,,8,0.958286,0.893738,0.06454799999999994,0.958286,0.893738,0.06454799999999994,nan,nan,nan,nan,nan,nan,0.958286,0.871364,0.08692199999999994,0.948548,0.893738,0.054809999999999914
sceneC2,L2__s20260819__0007.png,V,True,,15,0.952751,0.622017,0.330734,0.952751,0.622017,0.330734,nan,nan,nan,0.031486,0.049392,-0.017906,0.423761,0.007556,0.416205,0.952751,0.622017,0.330734
sceneC2,L3__s20260819__0000.png,V,True,,12,0.992729,0.0794,0.913329,0.992729,0.123107,0.869622,nan,nan,nan,0.032264,0.0794,-0.047136,0.975015,0.034885,0.9401299999999999,0.992729,0.040703,0.9520259999999999
sceneC2,L3__s20260819__0001.png,V,True,,6,0.995972,0.509272,0.4867,0.995972,0.509272,0.4867,nan,nan,nan,nan,nan,nan,0.923738,0.218676,0.705062,0.995972,0.509272,0.4867
sceneC2,L3__s20260819__0002.png,V,True,,2,0.99607,0.984648,0.011422000000000043,0.99607,0.984648,0.011422000000000043,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99607,0.984648,0.011422000000000043
sceneC2,L3__s20260819__0003.png,V,True,,15,0.954253,0.472644,0.481609,0.954253,0.472644,0.481609,nan,nan,nan,0.288414,0.000238,0.288176,0.335552,0.000122,0.33543,0.954253,0.472644,0.481609
sceneC2,L3__s20260819__0004.png,V,True,,13,0.956639,0.96866,-0.012020999999999948,0.956639,0.96866,-0.012020999999999948,nan,nan,nan,0.522825,0.96866,-0.445835,0.956639,0.935798,0.020841,0.890836,0.908137,-0.01730100000000001
sceneC2,L3__s20260819__0005.png,V,True,,8,0.968299,0.986989,-0.018689999999999984,0.968299,0.986989,-0.018689999999999984,nan,nan,nan,nan,nan,nan,0.962125,0.976311,-0.014186000000000032,0.968299,0.986989,-0.018689999999999984
sceneC2,L3__s20260819__0006.png,V,True,,8,0.958286,0.893738,0.06454799999999994,0.958286,0.893738,0.06454799999999994,nan,nan,nan,nan,nan,nan,0.958286,0.871364,0.08692199999999994,0.948548,0.893738,0.054809999999999914
sceneC2,L3__s20260819__0007.png,V,True,,15,0.952751,0.622017,0.330734,0.952751,0.622017,0.330734,nan,nan,nan,0.031486,0.049392,-0.017906,0.423761,0.007556,0.416205,0.952751,0.622017,0.330734
sceneC2,L7__s20260819__0000.png,V,True,,12,0.992729,0.0794,0.913329,0.992729,0.123107,0.869622,nan,nan,nan,0.032264,0.0794,-0.047136,0.975015,0.034885,0.9401299999999999,0.992729,0.040703,0.9520259999999999
sceneC2,L7__s20260819__0001.png,V,True,,6,0.995972,0.509272,0.4867,0.995972,0.509272,0.4867,nan,nan,nan,nan,nan,nan,0.923738,0.218676,0.705062,0.995972,0.509272,0.4867
sceneC2,L7__s20260819__0002.png,V,True,,2,0.99607,0.984648,0.011422000000000043,0.99607,0.984648,0.011422000000000043,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99607,0.984648,0.011422000000000043
sceneC2,L7__s20260819__0003.png,V,True,,15,0.954253,0.472644,0.481609,0.954253,0.472644,0.481609,nan,nan,nan,0.288414,0.000238,0.288176,0.335552,0.000122,0.33543,0.954253,0.472644,0.481609
sceneC2,L7__s20260819__0004.png,V,True,,13,0.956639,0.96866,-0.012020999999999948,0.956639,0.96866,-0.012020999999999948,nan,nan,nan,0.522825,0.96866,-0.445835,0.956639,0.935798,0.020841,0.890836,0.908137,-0.01730100000000001
sceneC2,L7__s20260819__0005.png,V,True,,8,0.968299,0.986989,-0.018689999999999984,0.968299,0.986989,-0.018689999999999984,nan,nan,nan,nan,nan,nan,0.962125,0.976311,-0.014186000000000032,0.968299,0.986989,-0.018689999999999984
