file,license,license_url,author,credit,date,commons_page,original_url,orig_w,orig_h,harvest_query,title
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,골뱅이,https://web.archive.org/web/20161017152132/http://www.panoramio.com/photo/40316325,5 September 2010 (original upload date),https://commons.wikimedia.org/wiki/File:Gatekeeper_Patrol_(%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D)_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Gatekeeper_Patrol_%28%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D%29_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4_%282%29.jpg,1024,591,cat:Gwanghwamun Plaza,File:Gatekeeper Patrol (수문장 순라의식) - panoramio - 골뱅이 (2).jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,골뱅이,https://web.archive.org/web/20161018003703/http://www.panoramio.com/photo/40316335,5 September 2010 (original upload date),https://commons.wikimedia.org/wiki/File:Gatekeeper_Patrol_(%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D)_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Gatekeeper_Patrol_%28%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D%29_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4_%283%29.jpg,1024,556,cat:Gwanghwamun Plaza,File:Gatekeeper Patrol (수문장 순라의식) - panoramio - 골뱅이 (3).jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,골뱅이,https://web.archive.org/web/20161016235208/http://www.panoramio.com/photo/40316226,5 September 2010 (original upload date),https://commons.wikimedia.org/wiki/File:Gatekeeper_Patrol_(%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D)_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Gatekeeper_Patrol_%28%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D%29_-_panoramio_-_%EA%B3%A8%EB%B1%85%EC%9D%B4.jpg,1024,464,cat:Gwanghwamun Plaza,File:Gatekeeper Patrol (수문장 순라의식) - panoramio - 골뱅이.jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,골뱅이,https://web.archive.org/web/20161017140007/http://www.panoramio.com/photo/40316195,5 September 2010 (original upload date),https://commons.wikimedia.org/wiki/File:Gatekeeper_Patrol_(%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D)_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Gatekeeper_Patrol_%28%EC%88%98%EB%AC%B8%EC%9E%A5_%EC%88%9C%EB%9D%BC%EC%9D%98%EC%8B%9D%29_-_panoramio.jpg,1024,536,cat:Gwanghwamun Plaza,File:Gatekeeper Patrol (수문장 순라의식) - panoramio.jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),https://www.flickr.com/photos/koreanet/34877532082/,2017-06-01,https://commons.wikimedia.org/wiki/File:Gwanghwamoon_1st_Street_01.gif,https://upload.wikimedia.org/wikipedia/commons/0/0d/Gwanghwamoon_1st_Street_01.gif,3371,1994,cat:Gwanghwamun Plaza,File:Gwanghwamoon 1st Street 01.gif
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Jeon Han),https://www.flickr.com/photos/koreanet/34654233640/,2017-06-01,https://commons.wikimedia.org/wiki/File:Gwanghwamoon_1st_Street_02.gif,https://upload.wikimedia.org/wikipedia/commons/4/49/Gwanghwamoon_1st_Street_02.gif,4361,2450,cat:Gwanghwamun Plaza,File:Gwanghwamoon 1st Street 02.gif
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Project Kei,Own work,2018-08-11,https://commons.wikimedia.org/wiki/File:Gwanghwamun_Plaza_2018-08-11.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Gwanghwamun_Plaza_2018-08-11.jpg,3000,2160,cat:Gwanghwamun Plaza,File:Gwanghwamun Plaza 2018-08-11.jpg
w3018_cc0_035849_Gwanghwamun_Plaza_Small_Statue.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Huntsmanleader,Own work,2023-11-02 02:26:53,https://commons.wikimedia.org/wiki/File:Gwanghwamun_Plaza_Small_Statue.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Gwanghwamun_Plaza_Small_Statue.jpg,4608,3456,cat:Gwanghwamun Plaza,File:Gwanghwamun Plaza Small Statue.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Tristan Surtel,Own work,2019-08-01 10:47:30,"https://commons.wikimedia.org/wiki/File:Gwanghwamun_Plaza,_Seoul.jpg",https://upload.wikimedia.org/wikipedia/commons/3/32/Gwanghwamun_Plaza%2C_Seoul.jpg,5852,3945,cat:Gwanghwamun Plaza,"File:Gwanghwamun Plaza, Seoul.jpg"
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dwkfolder,Own work,2018-07-08,https://commons.wikimedia.org/wiki/File:Gwanghwamun_plaza.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Gwanghwamun_plaza.jpg,4032,2268,cat:Gwanghwamun Plaza,File:Gwanghwamun plaza.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sgroey,Own work,2024-08-19 08:57:08,https://commons.wikimedia.org/wiki/File:Gwanghwamun_seoul.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/Gwanghwamun_seoul.jpg,4032,3024,cat:Gwanghwamun Plaza,File:Gwanghwamun seoul.jpg
,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Republic of Korea,https://www.flickr.com/photos/koreanet/52267259755/,2022-08-06 19:25:52,https://commons.wikimedia.org/wiki/File:Gwanghwamun_Square_20220806_06.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Gwanghwamun_Square_20220806_06.jpg,6000,3211,cat:Gwanghwamun Plaza,File:Gwanghwamun Square 20220806 06.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,kallerna,Own work,2022-11-29 10:55:01,https://commons.wikimedia.org/wiki/File:Gwanghwamun_Square_4.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Gwanghwamun_Square_4.jpg,5000,3405,cat:Gwanghwamun Plaza,File:Gwanghwamun Square 4.jpg
w3024_ccby20_1f4b68_Gwanghwamun_Square_Seoul_26259210037.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Richard Mortel from Riyadh, Saudi Arabia","Gwanghwamun Square, Seoul","Taken on 17 March 2018, 16:05","https://commons.wikimedia.org/wiki/File:Gwanghwamun_Square,_Seoul_(26259210037).jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Gwanghwamun_Square%2C_Seoul_%2826259210037%29.jpg,5982,3972,cat:Gwanghwamun Plaza,"File:Gwanghwamun Square, Seoul (26259210037).jpg"
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,*Youngjin,Own work,2026-07-18,https://commons.wikimedia.org/wiki/File:Gwangwhamun_Place_20260718_01.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Gwangwhamun_Place_20260718_01.jpg,3000,1688,cat:Gwanghwamun Plaza,File:Gwangwhamun Place 20260718 01.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,*Youngjin,Own work,2026-07-18,https://commons.wikimedia.org/wiki/File:Gwangwhamun_Place_20260718_02.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Gwangwhamun_Place_20260718_02.jpg,3000,1688,cat:Gwanghwamun Plaza,File:Gwangwhamun Place 20260718 02.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,*Youngjin,Own work,2026-07-18,https://commons.wikimedia.org/wiki/File:Gwangwhamun_Place_20260718_03.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Gwangwhamun_Place_20260718_03.jpg,3000,2000,cat:Gwanghwamun Plaza,File:Gwangwhamun Place 20260718 03.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,*Youngjin,Own work,2026-07-18,https://commons.wikimedia.org/wiki/File:Gwangwhamun_Place_20260718_04.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Gwangwhamun_Place_20260718_04.jpg,5292,2977,cat:Gwanghwamun Plaza,File:Gwangwhamun Place 20260718 04.jpg
