scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L5__s20260819__0002.png,V,True,,9,0.535772,0.082708,0.453064,0.535772,0.082708,0.453064,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535772,0.082708,0.453064
scene05,L5__s20260819__0003.png,V,True,,30,0.961906,0.007652,0.954254,0.961906,0.007652,0.954254,nan,nan,nan,0.961906,0.002266,0.95964,0.907113,0.001641,0.9054719999999999,0.89823,0.007652,0.890578
scene05,L5__s20260819__0004.png,V,True,,40,0.94928,0.015543,0.933737,0.94928,0.015543,0.933737,0.123209,0.000594,0.122615,0.858624,0.001868,0.8567560000000001,0.94928,0.00117,0.94811,0.779378,0.015543,0.763835
scene05,L5__s20260819__0005.png,V,True,,40,0.948799,0.097658,0.8511409999999999,0.948799,0.097658,0.8511409999999999,0.083502,0.000243,0.08325900000000001,0.828347,0.000423,0.8279240000000001,0.948799,0.001192,0.947607,0.923268,0.097658,0.82561
scene05,L5__s20260819__0006.png,V,True,,30,0.921457,0.005539,0.915918,0.921457,0.005539,0.915918,nan,nan,nan,0.556163,3e-06,0.55616,0.921457,3.9e-05,0.921418,0.886326,0.005539,0.880787
scene05,L5__s20260819__0007.png,V,True,,30,0.964549,0.171051,0.793498,0.964549,0.171051,0.793498,nan,nan,nan,0.929655,0.000108,0.929547,0.964549,0.000575,0.963974,0.9527,0.171051,0.781649
scene05,L5__s20260820__0000.png::boost_e,V,True,,19,0.516137,0.000618,0.515519,0.516137,0.000618,0.515519,nan,nan,nan,nan,nan,nan,0.328074,3.8e-05,0.328036,0.516137,0.000618,0.515519
scene05,L5__s20260820__0001.png::boost_e,V,True,,9,0.588572,0.024802,0.56377,0.588572,0.024802,0.56377,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.588572,0.024802,0.56377
scene05,L5__s20260820__0002.png::boost_e,V,True,,16,0.588798,0.009256,0.579542,0.588798,0.009256,0.579542,nan,nan,nan,nan,nan,nan,0.242766,0.000853,0.24191300000000002,0.588798,0.009256,0.579542
scene05,L5__s20260820__0003.png::boost_e,V,True,,24,0.978923,0.064554,0.914369,0.978923,0.064554,0.914369,nan,nan,nan,0.484055,2e-06,0.484053,0.978923,6e-05,0.978863,0.975822,0.064554,0.911268
scene05,L5__s20260820__0004.png::boost_e,V,True,,24,0.909324,0.007943,0.901381,0.909324,0.007943,0.901381,nan,nan,nan,0.245714,3e-06,0.24571099999999998,0.877158,7.4e-05,0.877084,0.909324,0.007943,0.901381
scene05,L5__s20260820__0005.png::boost_e,V,True,,24,0.793842,0.005908,0.787934,0.793842,0.005908,0.787934,nan,nan,nan,0.062851,3e-06,0.062848,0.793842,0.000279,0.793563,0.669187,0.005908,0.663279
scene05,L5__s20260820__0006.png::boost_e,V,True,,9,0.518318,0.006643,0.511675,0.518318,0.006643,0.511675,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.518318,0.006643,0.511675
scene05,L5__s20260820__0007.png::boost_e,V,True,,19,0.297611,0.000923,0.296688,0.297611,0.000923,0.296688,nan,nan,nan,nan,nan,nan,0.290956,0.000261,0.290695,0.297611,0.000923,0.296688
scene05,L5__s20260821__0000.png::boost_e2,V,True,,18,0.707411,0.001325,0.706086,0.707411,0.001325,0.706086,nan,nan,nan,nan,nan,nan,0.699114,0.000672,0.698442,0.707411,0.001325,0.706086
scene05,L5__s20260821__0001.png::boost_e2,V,True,,17,0.337927,0.009621,0.328306,0.337927,0.009621,0.328306,nan,nan,nan,nan,nan,nan,0.337927,0.009621,0.328306,0.30824,0.004632,0.303608
scene05,L5__s20260821__0002.png::boost_e2,V,True,,26,0.958039,0.168814,0.789225,0.958039,0.168814,0.789225,nan,nan,nan,0.958039,0.168814,0.789225,0.872307,0.060528,0.811779,0.903977,0.018568,0.885409
scene05,L5__s20260821__0003.png::boost_e2,V,True,,15,0.052258,0.002324,0.049934,0.052258,0.002324,0.049934,nan,nan,nan,nan,nan,nan,0.00698,0.000489,0.006491,0.052258,0.002324,0.049934
scene05,L5__s20260821__0004.png::boost_e2,V,True,,30,0.525304,0.022848,0.502456,0.525304,0.022848,0.502456,nan,nan,nan,0.122662,0.00081,0.12185199999999999,0.525304,0.022848,0.502456,0.244428,0.007452,0.23697600000000002
scene05,L5__s20260821__0005.png::boost_e2,V,True,,28,0.720786,0.011237,0.709549,0.720786,0.011237,0.709549,nan,nan,nan,0.060911,0.000113,0.060798,0.720786,0.011237,0.709549,0.52656,0.004593,0.5219670000000001
scene05,L5__s20260821__0006.png::boost_e2,V,True,,27,0.684917,0.001189,0.683728,0.684917,0.001189,0.683728,nan,nan,nan,0.113652,1.4e-05,0.113638,0.684917,0.001189,0.683728,0.48519,0.001181,0.484009
scene05,L5__s20260821__0007.png::boost_e2,V,True,,29,0.356904,0.000834,0.35607,0.356904,0.000834,0.35607,nan,nan,nan,0.015479,8e-06,0.015471,0.356904,0.000834,0.35607,0.220181,0.000816,0.21936499999999998
scene05,L7__s20260819__0000.png,V,True,,40,0.987292,0.009983,0.977309,0.987292,0.009983,0.977309,0.734615,0.002511,0.732104,0.987292,0.008517,0.978775,0.924581,0.00176,0.922821,0.696633,0.009983,0.68665
scene05,L7__s20260819__0001.png,V,True,,8,0.691222,0.058327,0.632895,0.691222,0.058327,0.632895,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.691222,0.058327,0.632895
scene05,L7__s20260819__0002.png,V,True,,9,0.626551,0.027346,0.599205,0.626551,0.027346,0.599205,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.626551,0.027346,0.599205
scene05,L7__s20260819__0003.png,V,True,,30,0.990505,0.007763,0.982742,0.990505,0.007763,0.982742,nan,nan,nan,0.990505,0.00063,0.989875,0.960147,0.000443,0.959704,0.920628,0.007763,0.912865
scene05,L7__s20260819__0004.png,V,True,,40,0.849283,0.022825,0.826458,0.849283,0.022825,0.826458,0.058211,0.000258,0.057953,0.785129,0.000629,0.7845,0.849283,0.00024,0.849043,0.528335,0.022825,0.50551
scene05,L7__s20260819__0005.png,V,True,,40,0.466814,0.013397,0.453417,0.466814,0.013397,0.453417,0.063354,6.4e-05,0.06329,0.439742,7.3e-05,0.43966900000000003,0.466814,0.000104,0.46671,0.238412,0.013397,0.22501500000000002
scene05,L7__s20260819__0006.png,V,True,,30,0.910062,0.025826,0.884236,0.910062,0.025826,0.884236,nan,nan,nan,0.61491,1e-06,0.6149089999999999,0.910062,7e-06,0.9100550000000001,0.902399,0.025826,0.8765729999999999
scene05,L7__s20260819__0007.png,V,True,,30,0.94972,0.026025,0.923695,0.94972,0.026025,0.923695,nan,nan,nan,0.912583,1.9e-05,0.912564,0.94972,6.9e-05,0.949651,0.869817,0.026025,0.843792
scene05,L7__s20260820__0000.png::boost_e,V,True,,19,0.722764,0.000483,0.722281,0.722764,0.000483,0.722281,nan,nan,nan,nan,nan,nan,0.722764,6e-06,0.722758,0.662073,0.000483,0.66159
scene05,L7__s20260820__0001.png::boost_e,V,True,,9,0.368483,0.021507,0.346976,0.368483,0.021507,0.346976,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.368483,0.021507,0.346976
scene05,L7__s20260820__0002.png::boost_e,V,True,,16,0.445253,0.006891,0.43836200000000003,0.445253,0.006891,0.43836200000000003,nan,nan,nan,nan,nan,nan,0.259914,0.000292,0.25962199999999996,0.445253,0.006891,0.43836200000000003
