scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L0__s20260819__0000.png,V,True,,40,0.98456,0.004331,0.980229,0.98456,0.004331,0.980229,0.759167,0.004331,0.7548360000000001,0.98456,0.001471,0.983089,0.968522,0.003899,0.964623,0.940259,0.004318,0.9359409999999999
scene05,L0__s20260819__0001.png,V,True,,8,0.876823,0.413662,0.46316100000000004,0.876823,0.413662,0.46316100000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.876823,0.413662,0.46316100000000004
scene05,L0__s20260819__0002.png,V,True,,9,0.830274,0.2364,0.593874,0.830274,0.2364,0.593874,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.830274,0.2364,0.593874
scene05,L0__s20260819__0003.png,V,True,,30,0.896003,0.055601,0.840402,0.896003,0.055601,0.840402,nan,nan,nan,0.054256,0.007146,0.04711,0.842055,0.0198,0.822255,0.896003,0.055601,0.840402
scene05,L0__s20260819__0004.png,V,True,,40,0.677958,0.025173,0.652785,0.677958,0.025173,0.652785,0.10754,0.006555,0.10098499999999999,0.479481,0.003549,0.47593199999999997,0.547562,0.013384,0.534178,0.677958,0.025173,0.652785
scene05,L0__s20260819__0005.png,V,True,,40,0.753932,0.072432,0.6815,0.753932,0.072432,0.6815,0.042769,0.017096,0.025673,0.180233,0.013403,0.16683,0.346084,0.053686,0.292398,0.753932,0.072432,0.6815
scene05,L0__s20260819__0006.png,V,True,,30,0.857522,0.52398,0.333542,0.857522,0.52398,0.333542,nan,nan,nan,0.627183,0.247789,0.379394,0.857522,0.450096,0.407426,0.775125,0.52398,0.25114499999999995
scene05,L0__s20260819__0007.png,V,True,,30,0.69822,0.119908,0.5783119999999999,0.69822,0.119908,0.5783119999999999,nan,nan,nan,0.406742,0.021906,0.384836,0.637921,0.056417,0.5815039999999999,0.69822,0.119908,0.5783119999999999
scene05,L0__s20260820__0000.png::boost_e,V,True,,19,0.890839,0.342609,0.54823,0.890839,0.342609,0.54823,nan,nan,nan,nan,nan,nan,0.592297,0.223684,0.36861299999999997,0.890839,0.342609,0.54823
scene05,L0__s20260820__0001.png::boost_e,V,True,,9,0.896075,0.465858,0.43021699999999996,0.896075,0.465858,0.43021699999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.896075,0.465858,0.43021699999999996
scene05,L0__s20260820__0002.png::boost_e,V,True,,16,0.831306,0.37894,0.452366,0.831306,0.37894,0.452366,nan,nan,nan,nan,nan,nan,0.367804,0.37894,-0.01113599999999998,0.831306,0.360933,0.470373
scene05,L0__s20260820__0003.png::boost_e,V,True,,24,0.93019,0.538211,0.39197899999999997,0.93019,0.538211,0.39197899999999997,nan,nan,nan,0.37817,0.279142,0.099028,0.93019,0.497736,0.43245399999999995,0.908312,0.538211,0.370101
scene05,L0__s20260820__0004.png::boost_e,V,True,,24,0.9148,0.265882,0.6489179999999999,0.9148,0.265882,0.6489179999999999,nan,nan,nan,0.05028,0.068308,-0.018027999999999995,0.90484,0.228013,0.676827,0.9148,0.265882,0.6489179999999999
scene05,L0__s20260820__0005.png::boost_e,V,True,,24,0.937852,0.47027,0.467582,0.937852,0.47027,0.467582,nan,nan,nan,0.010775,0.09587,-0.085095,0.844893,0.337206,0.507687,0.937852,0.47027,0.467582
scene05,L0__s20260820__0006.png::boost_e,V,True,,9,0.878096,0.279976,0.59812,0.878096,0.279976,0.59812,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.878096,0.279976,0.59812
scene05,L0__s20260820__0007.png::boost_e,V,True,,19,0.95548,0.341398,0.614082,0.95548,0.341398,0.614082,nan,nan,nan,nan,nan,nan,0.43707,0.180552,0.256518,0.95548,0.341398,0.614082
scene05,L0__s20260821__0000.png::boost_e2,V,True,,18,0.934837,0.055988,0.878849,0.934837,0.055988,0.878849,nan,nan,nan,nan,nan,nan,0.127169,0.046136,0.081033,0.934837,0.055988,0.878849
scene05,L0__s20260821__0001.png::boost_e2,V,True,,17,0.770766,0.040164,0.730602,0.770766,0.040164,0.730602,nan,nan,nan,nan,nan,nan,0.250431,0.040164,0.210267,0.770766,0.029904,0.7408619999999999
scene05,L0__s20260821__0002.png::boost_e2,V,True,,26,0.880358,0.01731,0.8630479999999999,0.880358,0.01731,0.8630479999999999,nan,nan,nan,0.063196,0.00949,0.053706000000000004,0.880358,0.015772,0.864586,0.724471,0.01731,0.7071609999999999
scene05,L0__s20260821__0003.png::boost_e2,V,True,,15,0.880438,0.006344,0.874094,0.880438,0.006344,0.874094,nan,nan,nan,nan,nan,nan,0.070935,0.004813,0.066122,0.880438,0.006344,0.874094
scene05,L0__s20260821__0004.png::boost_e2,V,True,,30,0.97752,0.019263,0.9582569999999999,0.97752,0.019263,0.9582569999999999,nan,nan,nan,0.960285,0.005706,0.9545790000000001,0.97752,0.019263,0.9582569999999999,0.959772,0.012471,0.947301
scene05,L0__s20260821__0005.png::boost_e2,V,True,,28,0.897761,0.076213,0.8215480000000001,0.897761,0.076213,0.8215480000000001,nan,nan,nan,0.093754,0.023651,0.070103,0.897761,0.076213,0.8215480000000001,0.830482,0.035307,0.7951750000000001
scene05,L0__s20260821__0006.png::boost_e2,V,True,,27,0.957245,0.026026,0.931219,0.957245,0.026026,0.931219,nan,nan,nan,0.070914,0.004544,0.06637,0.957245,0.02409,0.933155,0.90399,0.026026,0.877964
scene05,L0__s20260821__0007.png::boost_e2,V,True,,29,0.904752,0.099562,0.80519,0.904752,0.099562,0.80519,nan,nan,nan,0.067787,0.018757,0.049030000000000004,0.904752,0.086092,0.8186599999999999,0.900793,0.099562,0.8012309999999999
scene05,L5__s20260819__0000.png,V,True,,40,0.98456,0.004331,0.980229,0.98456,0.004331,0.980229,0.759167,0.004331,0.7548360000000001,0.98456,0.001471,0.983089,0.968522,0.003899,0.964623,0.940259,0.004318,0.9359409999999999
scene05,L5__s20260819__0001.png,V,True,,8,0.876823,0.413662,0.46316100000000004,0.876823,0.413662,0.46316100000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.876823,0.413662,0.46316100000000004
scene05,L5__s20260819__0002.png,V,True,,9,0.830274,0.2364,0.593874,0.830274,0.2364,0.593874,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.830274,0.2364,0.593874
scene05,L5__s20260819__0003.png,V,True,,30,0.896003,0.055601,0.840402,0.896003,0.055601,0.840402,nan,nan,nan,0.054256,0.007146,0.04711,0.842055,0.0198,0.822255,0.896003,0.055601,0.840402
scene05,L5__s20260819__0004.png,V,True,,40,0.677958,0.025173,0.652785,0.677958,0.025173,0.652785,0.10754,0.006555,0.10098499999999999,0.479481,0.003549,0.47593199999999997,0.547562,0.013384,0.534178,0.677958,0.025173,0.652785
scene05,L5__s20260819__0005.png,V,True,,40,0.753932,0.072432,0.6815,0.753932,0.072432,0.6815,0.042769,0.017096,0.025673,0.180233,0.013403,0.16683,0.346084,0.053686,0.292398,0.753932,0.072432,0.6815
scene05,L5__s20260819__0006.png,V,True,,30,0.857522,0.52398,0.333542,0.857522,0.52398,0.333542,nan,nan,nan,0.627183,0.247789,0.379394,0.857522,0.450096,0.407426,0.775125,0.52398,0.25114499999999995
scene05,L5__s20260819__0007.png,V,True,,30,0.69822,0.119908,0.5783119999999999,0.69822,0.119908,0.5783119999999999,nan,nan,nan,0.406742,0.021906,0.384836,0.637921,0.056417,0.5815039999999999,0.69822,0.119908,0.5783119999999999
scene05,L5__s20260820__0000.png::boost_e,V,True,,19,0.890839,0.342609,0.54823,0.890839,0.342609,0.54823,nan,nan,nan,nan,nan,nan,0.592297,0.223684,0.36861299999999997,0.890839,0.342609,0.54823
scene05,L5__s20260820__0001.png::boost_e,V,True,,9,0.896075,0.465858,0.43021699999999996,0.896075,0.465858,0.43021699999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.896075,0.465858,0.43021699999999996
scene05,L5__s20260820__0002.png::boost_e,V,True,,16,0.831306,0.37894,0.452366,0.831306,0.37894,0.452366,nan,nan,nan,nan,nan,nan,0.367804,0.37894,-0.01113599999999998,0.831306,0.360933,0.470373
scene05,L5__s20260820__0003.png::boost_e,V,True,,24,0.93019,0.538211,0.39197899999999997,0.93019,0.538211,0.39197899999999997,nan,nan,nan,0.37817,0.279142,0.099028,0.93019,0.497736,0.43245399999999995,0.908312,0.538211,0.370101
scene05,L5__s20260820__0004.png::boost_e,V,True,,24,0.9148,0.265882,0.6489179999999999,0.9148,0.265882,0.6489179999999999,nan,nan,nan,0.05028,0.068308,-0.018027999999999995,0.90484,0.228013,0.676827,0.9148,0.265882,0.6489179999999999
scene05,L5__s20260820__0005.png::boost_e,V,True,,24,0.937852,0.47027,0.467582,0.937852,0.47027,0.467582,nan,nan,nan,0.010775,0.09587,-0.085095,0.844893,0.337206,0.507687,0.937852,0.47027,0.467582
scene05,L5__s20260820__0006.png::boost_e,V,True,,9,0.878096,0.279976,0.59812,0.878096,0.279976,0.59812,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.878096,0.279976,0.59812
scene05,L5__s20260820__0007.png::boost_e,V,True,,19,0.95548,0.341398,0.614082,0.95548,0.341398,0.614082,nan,nan,nan,nan,nan,nan,0.43707,0.180552,0.256518,0.95548,0.341398,0.614082
scene05,L5__s20260821__0000.png::boost_e2,V,True,,18,0.934837,0.055988,0.878849,0.934837,0.055988,0.878849,nan,nan,nan,nan,nan,nan,0.127169,0.046136,0.081033,0.934837,0.055988,0.878849
scene05,L5__s20260821__0001.png::boost_e2,V,True,,17,0.770766,0.040164,0.730602,0.770766,0.040164,0.730602,nan,nan,nan,nan,nan,nan,0.250431,0.040164,0.210267,0.770766,0.029904,0.7408619999999999
scene05,L5__s20260821__0002.png::boost_e2,V,True,,26,0.880358,0.01731,0.8630479999999999,0.880358,0.01731,0.8630479999999999,nan,nan,nan,0.063196,0.00949,0.053706000000000004,0.880358,0.015772,0.864586,0.724471,0.01731,0.7071609999999999
scene05,L5__s20260821__0003.png::boost_e2,V,True,,15,0.880438,0.006344,0.874094,0.880438,0.006344,0.874094,nan,nan,nan,nan,nan,nan,0.070935,0.004813,0.066122,0.880438,0.006344,0.874094
scene05,L5__s20260821__0004.png::boost_e2,V,True,,30,0.97752,0.019263,0.9582569999999999,0.97752,0.019263,0.9582569999999999,nan,nan,nan,0.960285,0.005706,0.9545790000000001,0.97752,0.019263,0.9582569999999999,0.959772,0.012471,0.947301
scene05,L5__s20260821__0005.png::boost_e2,V,True,,28,0.897761,0.076213,0.8215480000000001,0.897761,0.076213,0.8215480000000001,nan,nan,nan,0.093754,0.023651,0.070103,0.897761,0.076213,0.8215480000000001,0.830482,0.035307,0.7951750000000001
scene05,L5__s20260821__0006.png::boost_e2,V,True,,27,0.957245,0.026026,0.931219,0.957245,0.026026,0.931219,nan,nan,nan,0.070914,0.004544,0.06637,0.957245,0.02409,0.933155,0.90399,0.026026,0.877964
scene05,L5__s20260821__0007.png::boost_e2,V,True,,29,0.904752,0.099562,0.80519,0.904752,0.099562,0.80519,nan,nan,nan,0.067787,0.018757,0.049030000000000004,0.904752,0.086092,0.8186599999999999,0.900793,0.099562,0.8012309999999999
scene05,L7__s20260819__0000.png,V,True,,40,0.98456,0.004331,0.980229,0.98456,0.004331,0.980229,0.759167,0.004331,0.7548360000000001,0.98456,0.001471,0.983089,0.968522,0.003899,0.964623,0.940259,0.004318,0.9359409999999999
scene05,L7__s20260819__0001.png,V,True,,8,0.876823,0.413662,0.46316100000000004,0.876823,0.413662,0.46316100000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.876823,0.413662,0.46316100000000004
scene05,L7__s20260819__0002.png,V,True,,9,0.830274,0.2364,0.593874,0.830274,0.2364,0.593874,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.830274,0.2364,0.593874
scene05,L7__s20260819__0003.png,V,True,,30,0.896003,0.055601,0.840402,0.896003,0.055601,0.840402,nan,nan,nan,0.054256,0.007146,0.04711,0.842055,0.0198,0.822255,0.896003,0.055601,0.840402
scene05,L7__s20260819__0004.png,V,True,,40,0.677958,0.025173,0.652785,0.677958,0.025173,0.652785,0.10754,0.006555,0.10098499999999999,0.479481,0.003549,0.47593199999999997,0.547562,0.013384,0.534178,0.677958,0.025173,0.652785
scene05,L7__s20260819__0005.png,V,True,,40,0.753932,0.072432,0.6815,0.753932,0.072432,0.6815,0.042769,0.017096,0.025673,0.180233,0.013403,0.16683,0.346084,0.053686,0.292398,0.753932,0.072432,0.6815
scene05,L7__s20260819__0006.png,V,True,,30,0.857522,0.52398,0.333542,0.857522,0.52398,0.333542,nan,nan,nan,0.627183,0.247789,0.379394,0.857522,0.450096,0.407426,0.775125,0.52398,0.25114499999999995
scene05,L7__s20260819__0007.png,V,True,,30,0.69822,0.119908,0.5783119999999999,0.69822,0.119908,0.5783119999999999,nan,nan,nan,0.406742,0.021906,0.384836,0.637921,0.056417,0.5815039999999999,0.69822,0.119908,0.5783119999999999
scene05,L7__s20260820__0000.png::boost_e,V,True,,19,0.890839,0.342609,0.54823,0.890839,0.342609,0.54823,nan,nan,nan,nan,nan,nan,0.592297,0.223684,0.36861299999999997,0.890839,0.342609,0.54823
scene05,L7__s20260820__0001.png::boost_e,V,True,,9,0.896075,0.465858,0.43021699999999996,0.896075,0.465858,0.43021699999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.896075,0.465858,0.43021699999999996
