file,license,license_url,author,credit,date,commons_page,original_url,orig_w,orig_h,harvest_query,title
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 23 May 2019, 10:07:50 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Muan_international_airport_boarding_area_20190523_100750.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Muan_international_airport_boarding_area_20190523_100750.jpg,4000,2250,cat:Benches in South Korea,File:Muan international airport boarding area 20190523 100750.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 23 May 2019, 08:42:46 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Muan_international_airport_Departure_hall_20190523_084246.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Muan_international_airport_Departure_hall_20190523_084246.jpg,4000,2250,cat:Benches in South Korea,File:Muan international airport Departure hall 20190523 084246.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 23 May 2019, 08:43:10 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Muan_international_airport_Departure_hall_20190523_084310.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Muan_international_airport_Departure_hall_20190523_084310.jpg,4000,2250,cat:Benches in South Korea,File:Muan international airport Departure hall 20190523 084310.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LERK,Self-photographed,"Taken on 23 May 2019, 08:44:00 KST (UTC+9)",https://commons.wikimedia.org/wiki/File:Muan_international_airport_Departure_hall_20190523_084400.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Muan_international_airport_Departure_hall_20190523_084400.jpg,4000,2250,cat:Benches in South Korea,File:Muan international airport Departure hall 20190523 084400.jpg
w3020_ccby20_b007f4_Seoul_2021_may_51427688267.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,lazy fri13th,seoul 2021 may,2021-07-10 16:16,https://commons.wikimedia.org/wiki/File:Seoul_2021_may_(51427688267).jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Seoul_2021_may_%2851427688267%29.jpg,4032,3024,cat:Benches in South Korea,File:Seoul 2021 may (51427688267).jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,김보성,Own work,2023-08-09,https://commons.wikimedia.org/wiki/File:%EB%8F%85%ED%8A%B9%ED%95%9C_%ED%98%95%ED%83%9C%EC%9D%98_%ED%95%98%EC%96%80_%EB%B2%A4%EC%B9%98.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/%EB%8F%85%ED%8A%B9%ED%95%9C_%ED%98%95%ED%83%9C%EC%9D%98_%ED%95%98%EC%96%80_%EB%B2%A4%EC%B9%98.jpg,1440,1080,cat:Benches in South Korea,File:독특한 형태의 하얀 벤치.jpg
,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,신정식,Daum blog,Taken on 13 November 2017 01:24:22,https://commons.wikimedia.org/wiki/File:%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_05.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_05.jpg,945,709,cat:Benches in South Korea,File:오금공원 둘레길 탐방 05.jpg
,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,신정식,Daum blog,Taken on 13 November 2017 01:41:26,https://commons.wikimedia.org/wiki/File:%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_15.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_15.jpg,945,709,cat:Benches in South Korea,File:오금공원 둘레길 탐방 15.jpg
,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,신정식,Daum blog,Taken on 13 November 2017 01:46:19,https://commons.wikimedia.org/wiki/File:%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_16.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/%EC%98%A4%EA%B8%88%EA%B3%B5%EC%9B%90_%EB%91%98%EB%A0%88%EA%B8%B8_%ED%83%90%EB%B0%A9_16.jpg,945,709,cat:Benches in South Korea,File:오금공원 둘레길 탐방 16.jpg
w3025_ccby40_e3081b_행당역_대현산공원_5.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,kepper,Tistory,Taken on 20 October 2019 14:29:52,https://commons.wikimedia.org/wiki/File:%ED%96%89%EB%8B%B9%EC%97%AD_-_%EB%8C%80%ED%98%84%EC%82%B0%EA%B3%B5%EC%9B%90_5.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/%ED%96%89%EB%8B%B9%EC%97%AD_-_%EB%8C%80%ED%98%84%EC%82%B0%EA%B3%B5%EC%9B%90_5.jpg,4032,3024,cat:Benches in South Korea,File:행당역 - 대현산공원 5.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Explicit,Own work,Taken on 13 May 2023 12:10:56,https://commons.wikimedia.org/wiki/File:230513_%ED%99%94%EC%88%98%EB%AA%A9_%EC%97%B0%EB%82%A8_%EB%B2%84%EC%8A%A4%ED%82%B9.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/230513_%ED%99%94%EC%88%98%EB%AA%A9_%EC%97%B0%EB%82%A8_%EB%B2%84%EC%8A%A4%ED%82%B9.jpg,1600,2000,cat:Parks in Seoul,File:230513 화수목 연남 버스킹.jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clementina,Own work,2010-08-28,https://commons.wikimedia.org/wiki/File:Artificial_Korean_lake.JPG,https://upload.wikimedia.org/wikipedia/commons/e/ec/Artificial_Korean_lake.JPG,2048,1536,cat:Parks in Seoul,File:Artificial Korean lake.JPG
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,골뱅이,https://web.archive.org/web/20161016172342/http://www.panoramio.com/photo/42682469,24 October 2010 (original upload date),https://commons.wikimedia.org/wiki/File:Bench_(%EB%B2%A4%EC%B9%98)_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Bench_%28%EB%B2%A4%EC%B9%98%29_-_panoramio.jpg,1600,1163,cat:Parks in Seoul,File:Bench (벤치) - panoramio.jpg
