scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L0__s20260819__0000.png,V,True,,40,0.664595,0.131586,0.5330090000000001,0.664595,0.131586,0.5330090000000001,0.113008,0.004749,0.108259,0.664595,0.014863,0.6497320000000001,0.586446,0.009222,0.5772240000000001,0.573648,0.131586,0.44206200000000007
scene05,L0__s20260819__0001.png,V,True,,8,0.683171,0.212655,0.47051599999999993,0.683171,0.234102,0.44906899999999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.683171,0.212655,0.47051599999999993
scene05,L0__s20260819__0002.png,V,True,,9,0.815253,0.553892,0.26136099999999995,0.815253,0.553892,0.26136099999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.815253,0.553892,0.26136099999999995
scene05,L0__s20260819__0003.png,V,True,,30,0.985512,0.16207,0.823442,0.985512,0.16207,0.823442,nan,nan,nan,0.985512,0.13549,0.850022,0.892514,0.02388,0.868634,0.786954,0.16207,0.624884
scene05,L0__s20260819__0004.png,V,True,,40,0.986483,0.583302,0.403181,0.986483,0.583302,0.403181,0.550204,0.003727,0.546477,0.986483,0.029023,0.95746,0.966745,0.04333,0.923415,0.939304,0.583302,0.35600200000000004
scene05,L0__s20260819__0005.png,V,True,,40,0.886078,0.546989,0.3390890000000001,0.886078,0.546989,0.3390890000000001,0.341076,0.012467,0.328609,0.886078,0.104768,0.7813100000000001,0.80696,0.073168,0.733792,0.673476,0.546989,0.12648700000000002
scene05,L0__s20260819__0006.png,V,True,,30,0.929056,0.181579,0.747477,0.929056,0.181579,0.747477,nan,nan,nan,0.717126,0.000183,0.716943,0.834145,0.000161,0.8339840000000001,0.929056,0.181579,0.747477
scene05,L0__s20260819__0007.png,V,True,,30,0.963426,0.216102,0.747324,0.963426,0.216102,0.747324,nan,nan,nan,0.963426,0.001232,0.962194,0.892315,0.001736,0.890579,0.80335,0.216102,0.587248
scene05,L0__s20260820__0000.png::boost_e,V,True,,19,0.767393,0.069798,0.697595,0.82371,0.069798,0.753912,nan,nan,nan,nan,nan,nan,0.662972,0.005523,0.657449,0.767393,0.069798,0.697595
scene05,L0__s20260820__0001.png::boost_e,V,True,,9,0.846854,0.516618,0.330236,0.846854,0.516618,0.330236,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.846854,0.516618,0.330236
scene05,L0__s20260820__0002.png::boost_e,V,True,,16,0.940002,0.56723,0.372772,0.940002,0.56723,0.372772,nan,nan,nan,nan,nan,nan,0.852112,0.142865,0.709247,0.940002,0.56723,0.372772
scene05,L0__s20260820__0003.png::boost_e,V,True,,24,0.957013,0.235194,0.721819,0.957013,0.235194,0.721819,nan,nan,nan,0.89058,0.000171,0.890409,0.936109,0.000443,0.935666,0.957013,0.235194,0.721819
scene05,L0__s20260820__0004.png::boost_e,V,True,,24,0.920565,0.154584,0.765981,0.920565,0.154584,0.765981,nan,nan,nan,0.709165,0.053514,0.6556510000000001,0.920565,0.07247,0.8480949999999999,0.909347,0.154584,0.7547630000000001
scene05,L0__s20260820__0005.png::boost_e,V,True,,24,0.930628,0.173896,0.756732,0.930628,0.173896,0.756732,nan,nan,nan,0.833184,0.050548,0.782636,0.930628,0.076128,0.8545,0.912978,0.173896,0.739082
scene05,L0__s20260820__0006.png::boost_e,V,True,,9,0.753565,0.187532,0.566033,0.753565,0.208671,0.544894,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.753565,0.187532,0.566033
scene05,L0__s20260820__0007.png::boost_e,V,True,,19,0.728159,0.072211,0.655948,0.728159,0.072211,0.655948,nan,nan,nan,nan,nan,nan,0.610828,0.004445,0.606383,0.728159,0.072211,0.655948
scene05,L0__s20260821__0000.png::boost_e2,V,True,,18,0.724251,0.336279,0.387972,0.724251,0.336279,0.387972,nan,nan,nan,nan,nan,nan,0.724251,0.336279,0.387972,0.644284,0.169149,0.475135
scene05,L0__s20260821__0001.png::boost_e2,V,True,,17,0.453318,0.803653,-0.35033499999999995,0.453318,0.803653,-0.35033499999999995,nan,nan,nan,nan,nan,nan,0.095218,0.277493,-0.182275,0.453318,0.803653,-0.35033499999999995
scene05,L0__s20260821__0002.png::boost_e2,V,True,,26,0.635467,0.22989,0.40557699999999997,0.635467,0.22989,0.40557699999999997,nan,nan,nan,0.635467,0.227421,0.408046,0.253076,0.179266,0.07381000000000001,0.414257,0.22989,0.18436699999999998
scene05,L0__s20260821__0003.png::boost_e2,V,True,,15,0.282685,0.28003,0.0026550000000000185,0.463135,0.28003,0.18310500000000002,nan,nan,nan,nan,nan,nan,0.154327,0.212759,-0.05843200000000001,0.282685,0.28003,0.0026550000000000185
scene05,L0__s20260821__0004.png::boost_e2,V,True,,30,0.881784,0.14455,0.737234,0.881784,0.14455,0.737234,nan,nan,nan,0.881784,0.048948,0.832836,0.755199,0.065676,0.689523,0.777178,0.14455,0.632628
scene05,L0__s20260821__0005.png::boost_e2,V,True,,28,0.455716,0.487032,-0.03131600000000001,0.455716,0.487032,-0.03131600000000001,nan,nan,nan,0.092954,0.121935,-0.028981000000000007,0.118675,0.233722,-0.11504700000000001,0.455716,0.487032,-0.03131600000000001
scene05,L0__s20260821__0006.png::boost_e2,V,True,,27,0.547986,0.11488,0.433106,0.547986,0.11488,0.433106,nan,nan,nan,0.461754,0.048374,0.41337999999999997,0.538379,0.054355,0.48402400000000007,0.547986,0.11488,0.433106
scene05,L0__s20260821__0007.png::boost_e2,V,True,,29,0.961695,0.38254,0.579155,0.961695,0.38254,0.579155,nan,nan,nan,0.770111,0.245081,0.52503,0.854788,0.38254,0.472248,0.961695,0.247541,0.714154
scene05,L5__s20260819__0000.png,V,True,,40,0.962199,0.423404,0.538795,0.962199,0.423404,0.538795,0.458087,0.020173,0.437914,0.962199,0.214433,0.747766,0.892518,0.093112,0.7994060000000001,0.862455,0.423404,0.43905099999999997
scene05,L5__s20260819__0001.png,V,True,,8,0.732345,0.175233,0.557112,0.732345,0.272696,0.45964900000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.732345,0.175233,0.557112
scene05,L5__s20260819__0002.png,V,True,,9,0.801353,0.338274,0.46307899999999996,0.801353,0.433147,0.368206,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.801353,0.338274,0.46307899999999996
scene05,L5__s20260819__0003.png,V,True,,30,0.987688,0.154427,0.833261,0.987688,0.154427,0.833261,nan,nan,nan,0.987688,0.154427,0.833261,0.8972,0.019679,0.877521,0.91136,0.15146,0.7598999999999999
scene05,L5__s20260819__0004.png,V,True,,40,0.934721,0.411037,0.523684,0.934721,0.411037,0.523684,0.20163,0.011467,0.190163,0.934721,0.124183,0.810538,0.863849,0.081629,0.78222,0.876581,0.411037,0.46554400000000007
