scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L0__s20260819__0000.png,V,True,,40,0.997014,0.088301,0.908713,0.997014,0.088301,0.908713,0.002538,0.00032,0.002218,0.064467,0.000315,0.064152,0.386807,0.00022,0.386587,0.997014,0.088301,0.908713
scene05,L0__s20260819__0001.png,V,True,,8,0.998737,0.955025,0.04371199999999997,0.998737,0.955025,0.04371199999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.998737,0.955025,0.04371199999999997
scene05,L0__s20260819__0002.png,V,True,,9,0.999068,0.806267,0.192801,0.999068,0.806267,0.192801,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.999068,0.806267,0.192801
scene05,L0__s20260819__0003.png,V,True,,30,0.999808,0.131089,0.868719,0.999808,0.131089,0.868719,nan,nan,nan,0.286082,0.000283,0.285799,0.988913,0.000272,0.988641,0.999808,0.131089,0.868719
scene05,L0__s20260819__0004.png,V,True,,40,0.979698,0.299514,0.6801839999999999,0.979698,0.299514,0.6801839999999999,0.002075,0.000475,0.0016,0.03224,0.00026,0.031979999999999995,0.108002,9.6e-05,0.107906,0.979698,0.299514,0.6801839999999999
scene05,L0__s20260819__0005.png,V,True,,40,0.972682,0.663691,0.308991,0.972682,0.663691,0.308991,0.006734,0.000596,0.006138,0.127889,0.000523,0.127366,0.344333,0.000282,0.344051,0.972682,0.663691,0.308991
scene05,L0__s20260819__0006.png,V,True,,30,0.999697,0.873165,0.12653199999999998,0.999697,0.873165,0.12653199999999998,nan,nan,nan,0.112924,0.001332,0.111592,0.802037,0.00059,0.801447,0.999697,0.873165,0.12653199999999998
scene05,L0__s20260819__0007.png,V,True,,30,0.980257,0.097299,0.882958,0.980257,0.097299,0.882958,nan,nan,nan,0.123807,0.00077,0.123037,0.92289,0.000186,0.922704,0.980257,0.097299,0.882958
scene05,L0__s20260820__0000.png::boost_e,V,True,,19,0.995595,0.214406,0.781189,0.995595,0.214406,0.781189,nan,nan,nan,nan,nan,nan,0.107997,0.000672,0.10732499999999999,0.995595,0.214406,0.781189
scene05,L0__s20260820__0001.png::boost_e,V,True,,9,0.998945,0.986479,0.012465999999999977,0.998945,0.986479,0.012465999999999977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.998945,0.986479,0.012465999999999977
scene05,L0__s20260820__0002.png::boost_e,V,True,,16,0.993874,0.885258,0.10861600000000005,0.993874,0.885258,0.10861600000000005,nan,nan,nan,nan,nan,nan,0.321655,0.006487,0.315168,0.993874,0.885258,0.10861600000000005
scene05,L0__s20260820__0003.png::boost_e,V,True,,24,0.999344,0.789642,0.20970200000000006,0.999344,0.789642,0.20970200000000006,nan,nan,nan,0.126955,0.000126,0.12682900000000003,0.907675,0.001174,0.906501,0.999344,0.789642,0.20970200000000006
scene05,L0__s20260820__0004.png::boost_e,V,True,,24,0.996816,0.037389,0.959427,0.996816,0.037389,0.959427,nan,nan,nan,0.073791,0.00027,0.07352099999999999,0.95823,0.000163,0.958067,0.996816,0.037389,0.959427
scene05,L0__s20260820__0005.png::boost_e,V,True,,24,0.999455,0.164918,0.834537,0.999455,0.164918,0.834537,nan,nan,nan,0.031912,0.000154,0.031758,0.729119,0.000263,0.728856,0.999455,0.164918,0.834537
scene05,L0__s20260820__0006.png::boost_e,V,True,,9,0.996002,0.510411,0.4855910000000001,0.996002,0.510411,0.4855910000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.996002,0.510411,0.4855910000000001
scene05,L0__s20260820__0007.png::boost_e,V,True,,19,0.995032,0.024792,0.97024,0.995032,0.024792,0.97024,nan,nan,nan,nan,nan,nan,0.104541,0.000178,0.104363,0.995032,0.024792,0.97024
scene05,L0__s20260821__0000.png::boost_e2,V,True,,18,0.998499,0.186723,0.811776,0.998499,0.186723,0.811776,nan,nan,nan,nan,nan,nan,0.193643,0.000648,0.192995,0.998499,0.186723,0.811776
scene05,L0__s20260821__0001.png::boost_e2,V,True,,17,0.96988,0.543473,0.426407,0.96988,0.543473,0.426407,nan,nan,nan,nan,nan,nan,0.007625,0.004304,0.003321,0.96988,0.543473,0.426407
scene05,L0__s20260821__0002.png::boost_e2,V,True,,26,0.842987,0.008681,0.834306,0.842987,0.008681,0.834306,nan,nan,nan,0.013594,0.000352,0.013242,0.017419,0.000163,0.017256,0.842987,0.008681,0.834306
