scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L0__s20260819__0000.png,V,True,,20,0.195046,0.000309,0.194737,0.195046,0.000309,0.194737,0.013865,1.9e-05,0.013846,0.128955,4.2e-05,0.128913,0.144897,1.3e-05,0.14488399999999999,0.195046,0.000309,0.194737
scene05,L0__s20260819__0001.png,V,True,,4,0.978238,0.797634,0.1806040000000001,0.978238,0.797634,0.1806040000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.978238,0.797634,0.1806040000000001
scene05,L0__s20260819__0002.png,V,True,,5,0.987192,0.403854,0.5833379999999999,0.987192,0.403854,0.5833379999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.987192,0.403854,0.5833379999999999
scene05,L0__s20260819__0003.png,V,True,,15,0.575073,0.00522,0.5698529999999999,0.575073,0.00522,0.5698529999999999,nan,nan,nan,0.575073,5e-06,0.5750679999999999,0.192076,7e-06,0.192069,0.527947,0.00522,0.522727
scene05,L0__s20260819__0004.png,V,True,,20,0.585555,0.22411,0.361445,0.585555,0.22411,0.361445,0.002288,3e-06,0.002285,0.076443,4e-06,0.076439,0.585555,2.4e-05,0.585531,0.274049,0.22411,0.04993899999999998
scene05,L0__s20260819__0005.png,V,True,,20,0.430716,0.006071,0.424645,0.430716,0.006071,0.424645,0.005422,8e-06,0.0054139999999999995,0.105436,4.2e-05,0.105394,0.106506,2e-05,0.106486,0.430716,0.006071,0.424645
scene05,L0__s20260819__0006.png,V,True,,15,0.972347,0.088376,0.883971,0.972347,0.088376,0.883971,nan,nan,nan,0.869253,2.2e-05,0.8692310000000001,0.972347,6e-05,0.972287,0.842841,0.088376,0.7544649999999999
scene05,L0__s20260819__0007.png,V,True,,15,0.923053,0.004666,0.9183870000000001,0.923053,0.004666,0.9183870000000001,nan,nan,nan,0.107904,0.0,0.107904,0.923053,0.0,0.923053,0.922755,0.004666,0.918089
scene05,L0__s20260820__0000.png::boost_e,V,True,,10,0.077481,0.001109,0.076372,0.077481,0.001109,0.076372,nan,nan,nan,nan,nan,nan,0.027542,0.0,0.027542,0.077481,0.001109,0.076372
scene05,L0__s20260820__0001.png::boost_e,V,True,,5,0.995077,0.447085,0.547992,0.995077,0.447085,0.547992,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.995077,0.447085,0.547992
scene05,L0__s20260820__0002.png::boost_e,V,True,,9,0.996295,0.360625,0.6356700000000001,0.996295,0.360625,0.6356700000000001,nan,nan,nan,nan,nan,nan,0.876611,0.07282,0.803791,0.996295,0.360625,0.6356700000000001
